tab 	sites
age	age_high	age_low	age_unit	citations	description	dir_alpha95	dir_dec	dir_inc	dir_k	dir_n_samples	dir_polarity	dir_tilt_correction	formation	geologic_classes	geologic_types	lat	lithologies	location	lon	method_codes	site	vgp_alpha95	vgp_dm	vgp_dp	vgp_k	vgp_lat	vgp_lon
4.75	5.5	4.0	Ma	10.1130/0016-7606(1972)83[2063:PAPAOT]2.0.CO;2:10.1130/GES00626.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 2, 'ordering': 8.0, 'synch_unit': 0, 'rej_crit': [14], 'pmag_comments': 'superseded by result in Mankinen (1989)', 'age_comments': nan, 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	3.3	182.1	-34.2	238.0	8	r	100	Los Alamos Rd. - Adobe Canyon section	Igneous:Extrusive	Tuff	38.48	Andesite	Sonoma volcanics	237.39	DE-NRM	12					-70.20335672675553	231.51018414731914
4.75	5.5	4.0	Ma	10.1130/0016-7606(1972)83[2063:PAPAOT]2.0.CO;2:10.1029/GL016i010p01081	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 2, 'ordering': 7.0, 'synch_unit': 0, 'rej_crit': [2], 'pmag_comments': 'too few samples (rejected by Mankinen, 2008)', 'age_comments': 'age range is that estimated for entire section by Mankinen (1989); similar to range of ages for Sugarloaf Ridge from Wegner et al. (2011)', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}		174.0	-24.0		2	r	100	Los Alamos Rd. - Adobe Canyon section	Igneous:Extrusive	Tuff	38.48	Andesite	Sonoma volcanics	237.38	DE-BLANKET	13					-63.527016879344366	250.61136545100328
4.75	5.5	4.0	Ma	10.1130/0016-7606(1972)83[2063:PAPAOT]2.0.CO;2:10.1130/GES00626.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 2, 'ordering': 6.0, 'synch_unit': 0, 'rej_crit': [14], 'pmag_comments': 'superseded by result in Mankinen (1989)', 'age_comments': nan, 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	3.9	345.0	50.2	302.0	6	n	100	Los Alamos Rd. - Adobe Canyon section	Igneous:Extrusive	Tuff	38.48	Andesite	Sonoma volcanics	237.38	DE-NRM	14					75.59179644327851	120.48976500144865
4.75	5.5	4.0	Ma	10.1130/0016-7606(1972)83[2063:PAPAOT]2.0.CO;2:10.1130/GES00626.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 2, 'ordering': 5.0, 'synch_unit': 0, 'rej_crit': [14], 'pmag_comments': 'superseded by result in Mankinen (1989)', 'age_comments': nan, 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	6.3	131.2	-40.2	94.0	7	r	100	Los Alamos Rd. - Adobe Canyon section	Igneous:Extrusive	Tuff	38.47	Andesite	Sonoma volcanics	237.38	DE-BLANKET	15					-45.821935246452334	321.38929395412384
4.75	5.5	4.0	Ma	10.1130/0016-7606(1972)83[2063:PAPAOT]2.0.CO;2:10.1130/GES00626.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 2, 'ordering': 4.0, 'synch_unit': 0, 'rej_crit': [14], 'pmag_comments': 'superseded by result in Mankinen (1989)', 'age_comments': nan, 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	2.4	176.3	-26.1	530.0	8	r	100	Los Alamos Rd. - Adobe Canyon section	Igneous:Extrusive	Tuff	38.47	Andesite	Sonoma volcanics	237.38	DE-NRM	16					-65.0770658302871	245.93398018992113
4.75	5.5	4.0	Ma	10.1130/0016-7606(1972)83[2063:PAPAOT]2.0.CO;2:10.1029/GL016i010p01081	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 2, 'ordering': 3.0, 'synch_unit': 0, 'rej_crit': [1, 2], 'pmag_comments': 'undemagnetized and too few samples (rejected by Mankinen, 2008)', 'age_comments': 'K-Ar age of 1.4 ± 1.6 reported but because error is so large have used estimated age range for section instead.', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}		175.0	-52.0		2	r	100	Los Alamos Rd. - Adobe Canyon section	Igneous:Extrusive	Tuff	38.47	Basalt	Sonoma volcanics	237.38	DE-NRM	17					-82.87562811938899	273.67207407995585
4.75	5.5	4.0	Ma	10.1130/0016-7606(1972)83[2063:PAPAOT]2.0.CO;2:10.1029/GL016i010p01081	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 2, 'ordering': 2.0, 'synch_unit': 0, 'rej_crit': [1, 2], 'pmag_comments': 'undemagnetized and too few samples (rejected by Mankinen, 2008)', 'age_comments': 'age range is that estimated for entire section by Mankinen (1989); similar to range of ages for Sugarloaf Ridge from Wegner et al. (2011)', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}		200.0	-40.0		2	r	100	Los Alamos Rd. - Adobe Canyon section	Igneous:Extrusive	Tuff	38.46	Andesite	Sonoma volcanics	237.4	DE-NRM	18					-66.8018434154546	184.20748938435028
4.75	5.5	4.0	Ma	10.1130/0016-7606(1972)83[2063:PAPAOT]2.0.CO;2:10.1130/GES00626.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 2, 'ordering': 1.0, 'synch_unit': 0, 'rej_crit': [14], 'pmag_comments': 'superseded by result in Mankinen (1989)', 'age_comments': nan, 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	3.9	341.0	61.7	179.0	9	n	100		Igneous:Extrusive	Tuff	38.43	Andesite	Sonoma volcanics	237.45	DE-NRM	19					74.95256967380125	170.6801565619048
4.4	5.4	3.4	Ma	10.1130/0016-7606(1972)83[2063:PAPAOT]2.0.CO;2:10.1130/GES00626.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 0, 'ordering': nan, 'synch_unit': 0, 'rej_crit': [14], 'pmag_comments': 'superseded by result in Mankinen (1989)', 'age_comments': nan, 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}		223.0	-57.0		2		100		Igneous:Extrusive	Tuff	38.5	Andesite	Sonoma volcanics	237.27	DE-NRM	20					-56.43782459852708	135.08414317348888
4.4	5.4	3.4	Ma	10.1130/0016-7606(1972)83[2063:PAPAOT]2.0.CO;2:10.1130/GES00626.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 0, 'ordering': nan, 'synch_unit': 0, 'rej_crit': [14], 'pmag_comments': 'superseded by result in Mankinen (1989)', 'age_comments': nan, 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	8.6	161.8	-45.1	42.0	8		100		Igneous:Extrusive	Tuff	38.47	Andesite	Sonoma volcanics	237.3	DE-BLANKET	21					-70.69456995183518	294.90882563145306
