tab 	locations
age	age_high	age_low	age_unit	description	geologic_classes	lat_n	lat_s	lithologies	location	location_type	lon_e	lon_w	plate_blocks	pole_alpha95	pole_k	pole_lat	pole_lon	pole_n_sites	result_name	sites
1.305	2.61	0.0	Ma	{'uncer_dist': 'uniform', 'pole_calculation': 'pole recalculated from site VGP data'}	Igneous:Extrusive	21.07	19.06	Rhyolite:Andesite	Eastern TMVB	Outcrop	263.61	256.2	North American Plate	6.8	41.5	-86.3	296.9	12	Eastern TMVB pole 1	SM1:SM3:SM4:SM5:SM7:SM8:SM11:SM13:SM14:SM15:SM16:SM17
10.3	17.6	3.0	Ma	{'uncer_dist': 'uniform', 'pole_calculation': 'pole recalculated from site VGP data'}	Igneous:Extrusive	21.07	19.06	Rhyolite:Andesite	Eastern TMVB	Outcrop	263.61	256.2	North American Plate	14.3	75.08	-82.5	0.8	3	Eastern TMVB pole 2	PS2 (VE34):PS4 (VE15):PS1 (VE108)
5.75	9.5	2.0	Ma	{'uncer_dist': 'uniform', 'pole_calculation': 'pole recalculated from site VGP data'}	Igneous:Extrusive	21.07	19.06	Rhyolite:Andesite	Eastern TMVB	Outcrop	263.61	256.2	North American Plate	8.5	18.76	-79.8	6.2	17	Eastern TMVB pole 3	CA2:MC2:MM1:XO1 (VE118):CY1 (VE118):MI1 (VE118):JA1 (PH113):TRT (TH24):MO1 (PH171):MZ1 (PH135):ZC1 (PH141):MS2-3 (VE94):ZC2:SB1:ZC3:PL1 (PH62):AT1 (PH40)
8.8	16.4	0.0	Ma		Igneous:Extrusive	21.07	19.06	Rhyolite:Andesite	Eastern TMVB	Outcrop	263.61	256.2	North American Plate							SM1:SM2*:SM3:SM4:SM5:SM6*:SM7:SM8:SM9*:SM10*:SM11:SM12*:SM13:SM14:SM15:SM16:SM17:PS2 (VE34):PS3* (VE71b):PS4 (VE15):PS1 (VE108):CA2:MC2:MM1:XO1 (VE118):CY1 (VE118):MI1 (VE118):MR1* (VE118):JA1 (PH113):TRT (TH24):MO1 (PH171):MZ1 (PH135):ZC1 (PH141):MS2-3 (VE94):ZC2:SB1:ZC3:PL1 (PH62):AT1 (PH40)
>>>>>>>>>>
tab 	sites
age	age_high	age_low	age_unit	citations	description	dir_alpha95	dir_dec	dir_inc	dir_k	dir_n_samples	dir_polarity	formation	geologic_classes	geologic_types	lat	lithologies	location	lon	method_codes	site	vgp_alpha95	vgp_dm	vgp_dp	vgp_k	vgp_lat	vgp_lon
7.4	8.0	6.800000000000001	Ma	10.1016/S0040-1951(99)00313-3	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'normal', 'struc_cont': 0, 'rot_area': 0, 'strat_group': 0, 'ordering': nan, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': nan, 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	4.1	310.2	53.7	138.9	1		Altiplano area	Igneous:Extrusive	Lava	20.81	Rhyolite:Andesite	Eastern TMVB	261.27	LP-DIR-AF: LP-DIR-T	JA1 (PH113)					44.32100031276699	199.31874514494507
7.1	7.399999999999999	6.8	Ma	10.1016/S0040-1951(99)00313-3	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'normal', 'struc_cont': 0, 'rot_area': 0, 'strat_group': 0, 'ordering': nan, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': nan, 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	11.6	11.8	63.3	13.7	13		Altiplano area	Igneous:Extrusive	Lava	21.07	Rhyolite:Andesite	Eastern TMVB	261.3	LP-DIR-AF: LP-DIR-T	TRT (TH24)					64.32219834944135	280.85374226684945
6.5	6.8	6.2	Ma	10.1016/S0040-1951(99)00313-3	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'normal', 'struc_cont': 0, 'rot_area': 0, 'strat_group': 0, 'ordering': nan, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': nan, 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	3.5	193.0	-31.8	192.0	1		Altiplano area	Igneous:Extrusive	Lava	20.8	Rhyolite:Andesite	Eastern TMVB	261.35	LP-DIR-AF: LP-DIR-T	MO1 (PH171)					-77.20483553375405	185.37655647529965
5.15	5.4	4.9	Ma	10.1016/S0040-1951(99)00313-3	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'normal', 'struc_cont': 0, 'rot_area': 0, 'strat_group': 0, 'ordering': nan, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': nan, 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	4.4	148.9	-45.7	187.0	7		Altiplano area	Igneous:Extrusive	Lava	20.7	Rhyolite:Andesite	Eastern TMVB	261.48	LP-DIR-AF: LP-DIR-T	MZ1 (PH135)					-60.93267788433637	10.357637590213011
4.4	4.5	4.300000000000001	Ma	10.1016/S0040-1951(99)00313-3	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'normal', 'struc_cont': 0, 'rot_area': 0, 'strat_group': 0, 'ordering': nan, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': nan, 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	4.5	344.5	25.1	102.8	11		Altiplano area	Igneous:Extrusive	Lava	20.66	Rhyolite:Andesite	Eastern TMVB	261.38	LP-DIR-AF: LP-DIR-T	ZC1 (PH141)					73.40771549495132	147.04933474844086
4.2	4.3	4.1000000000000005	Ma	10.1016/S0040-1951(99)00313-3	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'normal', 'struc_cont': 0, 'rot_area': 0, 'strat_group': 0, 'ordering': nan, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': nan, 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	4.8	351.8	32.9	65.3	15		Altiplano area	Igneous:Extrusive	Lava	19.86	Rhyolite:Andesite	Eastern TMVB	261.18	LP-DIR-AF: LP-DIR-T	MS2-3 (VE94)					82.00512716556887	158.52575812192617
3.55	4.5	2.6	Ma	10.1016/S0040-1951(99)00313-3	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 0, 'rot_area': 0, 'strat_group': 0, 'ordering': nan, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': nan, 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	1.8	359.3	34.0	745.7	1		Altiplano area	Igneous:Extrusive	Lava	20.66	Rhyolite:Andesite	Eastern TMVB	261.45	LP-DIR-AF: LP-DIR-T	ZC2					87.8722125738727	99.61733879710609
2.5	3.0	2.0	Ma	10.1016/S0040-1951(99)00313-3	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 0, 'rot_area': 0, 'strat_group': 0, 'ordering': nan, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': nan, 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	2.7	168.3	-30.4	229.3	13		Altiplano area	Igneous:Extrusive	Lava	20.58	Rhyolite:Andesite	Eastern TMVB	261.31	LP-DIR-AF: LP-DIR-T	SB1					-78.1280795805536	332.3709784266881
2.5	3.0	2.0	Ma	10.1016/S0040-1951(99)00313-3	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 0, 'rot_area': 0, 'strat_group': 0, 'ordering': nan, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': nan, 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	10.0	353.4	32.6	27.5	9		Altiplano area	Igneous:Extrusive	Lava	20.56	Rhyolite:Andesite	Eastern TMVB	261.35	LP-DIR-AF: LP-DIR-T	ZC3					83.15497716234714	148.06475627835022
2.56	2.64	2.48	Ma	10.1016/S0040-1951(99)00313-3	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'normal', 'struc_cont': 0, 'rot_area': 0, 'strat_group': 0, 'ordering': nan, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': nan, 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	2.3	352.5	32.6	402.9	11		Altiplano area	Igneous:Extrusive	Lava	20.46	Rhyolite:Andesite	Eastern TMVB	261.33	LP-DIR-AF: LP-DIR-T	PL1 (PH62)					82.40731198319838	151.5381441978341
2.38	2.46	2.3	Ma	10.1016/S0040-1951(99)00313-3	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'normal', 'struc_cont': 0, 'rot_area': 0, 'strat_group': 0, 'ordering': nan, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': nan, 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	4.4	333.0	39.2	119.9	1		Altiplano area	Igneous:Extrusive	Lava	20.35	Rhyolite:Andesite	Eastern TMVB	261.35	LP-DIR-AF: LP-DIR-T	AT1 (PH40)					64.80466279649124	180.42164805305097
>>>>>>>>>>
