tab 	locations
age	age_high	age_low	age_unit	description	geologic_classes	lat_n	lat_s	lithologies	location	location_type	lon_e	lon_w	plate_blocks	pole_alpha95	pole_k	pole_lat	pole_lon	pole_n_sites	result_name	sites
40.42	46.7	34.14	Ma	{'uncer_dist': 'uniform', 'pole_calculation': 'pole recalculated from site VGP data'}	Igneous:Intrusive:Sedimentary	29.118	28.987	Sandstone:Gabbro	Mariscal Mtn intrusions	Outcrop	256.829	256.799	North American Plate	5.4	42.46	-80.0	5.3	18	Mariscal Mtn intrusions pole	mm8:mm9:mm10:mm12:mm13:mm18:mm20:mm21:mm23:mm24:mm25:mm26:mm30:mm31:mm37:mm39:mm42a:mm44
40.42	34.14	34.14	Ma		Igneous:Intrusive:Sedimentary	29.118	28.987	Sandstone:Gabbro	Mariscal Mtn intrusions	Outcrop	256.829	256.799	North American Plate							mm8:mm9:mm10:mm12:mm13:mm18:mm19*:mm20:mm21:mm22*:mm23:mm24:mm25:mm26:mm30:mm31:mm37:mm39:mm42a:mm42b*:mm44
>>>>>>>>>>
tab 	sites
age	age_high	age_low	age_unit	citations	description	dir_alpha95	dir_dec	dir_inc	dir_k	dir_n_samples	dir_polarity	dir_tilt_correction	formation	geologic_classes	geologic_types	lat	lithologies	location	lon	method_codes	site	vgp_alpha95	vgp_dm	vgp_dp	vgp_k	vgp_lat	vgp_lon
40.42	46.7	34.14	Ma	10.1029/94TC03089:https://scholarworks.utep.edu/open_etd/314/	{'2sig_min': 0.18, '2sig_max': 0.6, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 0, 'ordering': nan, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': 'Age range based on U-Pb zircon dates and Ar-Ar dates. Note: two U-Pb zircon dates yielded ages of ~46 whereas Ar-Ar ages are mostly ~10 Myrs younger (it is not clear why this is, although Miggins (2009) suggets may be due to younger [undated] intrusions). Here taking the range of ages until this is better clarified.', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	4.0	344.4	45.0	167.0	9		100	Mariscal Mtn. Gabbro	Igneous:Intrusive	Sill	29.109	Gabbro	Mariscal Mtn intrusions	256.828	LP-DIR-AF: LP-DIR-T	mm23					75.98387160647917	160.10414909641676
40.42	46.7	34.14	Ma	10.1029/94TC03089:https://scholarworks.utep.edu/open_etd/314/	{'2sig_min': 0.18, '2sig_max': 0.6, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 0, 'ordering': nan, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': 'Age range based on U-Pb zircon dates and Ar-Ar dates. Note: two U-Pb zircon dates yielded ages of ~46 whereas Ar-Ar ages are mostly ~10 Myrs younger (it is not clear why this is, although Miggins (2009) suggets may be due to younger [undated] intrusions). Here taking the range of ages until this is better clarified.', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	4.4	9.8	42.1	158.6	8		100	Mariscal Mtn. Gabbro	Igneous:Intrusive	Sill	29.092	Gabbro	Mariscal Mtn intrusions	256.804	LP-DIR-AF: LP-DIR-T	mm24					80.03140066783273	13.16028650491918
40.42	46.7	34.14	Ma	10.1029/94TC03089:https://scholarworks.utep.edu/open_etd/314/	{'2sig_min': 0.18, '2sig_max': 0.6, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 0, 'ordering': nan, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': 'Age range based on U-Pb zircon dates and Ar-Ar dates. Note: two U-Pb zircon dates yielded ages of ~46 whereas Ar-Ar ages are mostly ~10 Myrs younger (it is not clear why this is, although Miggins (2009) suggets may be due to younger [undated] intrusions). Here taking the range of ages until this is better clarified.', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	6.2	358.2	48.4	70.6	9		100	Mariscal Mtn. Gabbro	Igneous:Intrusive	Sill	29.094	Gabbro	Mariscal Mtn intrusions	256.803	LP-DIR-AF: LP-DIR-T	mm25					88.40234987701265	177.7955669389967
40.42	46.7	34.14	Ma	10.1029/94TC03089:https://scholarworks.utep.edu/open_etd/314/	{'2sig_min': 0.18, '2sig_max': 0.6, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 0, 'ordering': nan, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': 'Age range based on U-Pb zircon dates and Ar-Ar dates. Note: two U-Pb zircon dates yielded ages of ~46 whereas Ar-Ar ages are mostly ~10 Myrs younger (it is not clear why this is, although Miggins (2009) suggets may be due to younger [undated] intrusions). Here taking the range of ages until this is better clarified.', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	2.3	352.1	51.2	449.5	1		100	Mariscal Mtn. Gabbro	Igneous:Intrusive	Sill	29.099	Gabbro	Mariscal Mtn intrusions	256.799	LP-DIR-AF: LP-DIR-T	mm26					82.65004338442162	190.96683998157985
40.42	46.7	34.14	Ma	10.1029/94TC03089:https://scholarworks.utep.edu/open_etd/314/	{'2sig_min': 0.18, '2sig_max': 0.6, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 0, 'ordering': nan, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': 'Age range based on U-Pb zircon dates and Ar-Ar dates. Note: two U-Pb zircon dates yielded ages of ~46 whereas Ar-Ar ages are mostly ~10 Myrs younger (it is not clear why this is, although Miggins (2009) suggets may be due to younger [undated] intrusions). Here taking the range of ages until this is better clarified.', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	3.9	5.7	55.8	179.3	9		100	Mariscal Mtn. Gabbro	Igneous:Intrusive	Sill	28.987	Gabbro	Mariscal Mtn intrusions	256.822	LP-DIR-AF: LP-DIR-T	mm30					81.22166089525896	288.4369208809572
40.42	46.7	34.14	Ma	10.1029/94TC03089:https://scholarworks.utep.edu/open_etd/314/	{'2sig_min': 0.18, '2sig_max': 0.6, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 0, 'ordering': nan, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': 'Age range based on U-Pb zircon dates and Ar-Ar dates. Note: two U-Pb zircon dates yielded ages of ~46 whereas Ar-Ar ages are mostly ~10 Myrs younger (it is not clear why this is, although Miggins (2009) suggets may be due to younger [undated] intrusions). Here taking the range of ages until this is better clarified.', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	3.7	347.0	50.1	271.2	7		100	Mariscal Mtn. Gabbro	Igneous:Intrusive	Sill	28.988	Gabbro	Mariscal Mtn intrusions	256.823	LP-DIR-AF: LP-DIR-T	mm31					78.58347946466418	179.56590336367907
40.42	46.7	34.14	Ma	10.1029/94TC03089:https://scholarworks.utep.edu/open_etd/314/	{'2sig_min': 0.18, '2sig_max': 0.6, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 0, 'ordering': nan, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': 'Age range based on U-Pb zircon dates and Ar-Ar dates. Note: two U-Pb zircon dates yielded ages of ~46 whereas Ar-Ar ages are mostly ~10 Myrs younger (it is not clear why this is, although Miggins (2009) suggets may be due to younger [undated] intrusions). Here taking the range of ages until this is better clarified.', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	4.6	4.1	55.3	122.9	9		100	Mariscal Mtn. Gabbro	Igneous:Intrusive	Sill	29.084	Gabbro	Mariscal Mtn intrusions	256.813	LP-DIR-AF: LP-DIR-T	mm37					82.41834388698575	282.87428902920607
40.42	46.7	34.14	Ma	10.1029/94TC03089:https://scholarworks.utep.edu/open_etd/314/	{'2sig_min': 0.18, '2sig_max': 0.6, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 0, 'ordering': nan, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': 'Age range based on U-Pb zircon dates and Ar-Ar dates. Note: two U-Pb zircon dates yielded ages of ~46 whereas Ar-Ar ages are mostly ~10 Myrs younger (it is not clear why this is, although Miggins (2009) suggets may be due to younger [undated] intrusions). Here taking the range of ages until this is better clarified.', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	5.6	1.8	54.2	118.1	7		100	Mariscal Mtn. Gabbro	Igneous:Intrusive	Sill	29.089	Gabbro	Mariscal Mtn intrusions	256.81600000000003	LP-DIR-AF: LP-DIR-T	mm39					84.15385977893474	271.4967808492998
40.42	46.7	34.14	Ma	10.1029/94TC03089:https://scholarworks.utep.edu/open_etd/314/	{'2sig_min': 0.18, '2sig_max': 0.6, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 0, 'ordering': nan, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': 'Age range based on U-Pb zircon dates and Ar-Ar dates. Note: two U-Pb zircon dates yielded ages of ~46 whereas Ar-Ar ages are mostly ~10 Myrs younger (it is not clear why this is, although Miggins (2009) suggets may be due to younger [undated] intrusions). Here taking the range of ages until this is better clarified.', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	3.2	348.3	53.2	268.9	9		100	Mariscal Mtn. Gabbro	Igneous:Intrusive	Sill	29.116	Gabbro	Mariscal Mtn intrusions	256.799	LP-DIR-AF: LP-DIR-T	mm42a					79.00068357581611	194.7137758411585
40.42	46.7	34.14	Ma	10.1029/94TC03089:https://scholarworks.utep.edu/open_etd/314/	{'2sig_min': 0.18, '2sig_max': 0.6, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 0, 'ordering': nan, 'synch_unit': 0, 'rej_crit': [13], 'pmag_comments': 'contact sandstone; not used in mean calculation', 'age_comments': 'Age range based on U-Pb zircon dates and Ar-Ar dates. Note: two U-Pb zircon dates yielded ages of ~46 whereas Ar-Ar ages are mostly ~10 Myrs younger (it is not clear why this is, although Miggins (2009) suggets may be due to younger [undated] intrusions). Here taking the range of ages until this is better clarified.', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	7.2	344.5	54.5	95.6	4		100	Mariscal Mtn. Gabbro	Sedimentary	Baked Contact	29.116	Sandstone	Mariscal Mtn intrusions	256.799	LP-DIR-AF: LP-DIR-T	mm42b*					75.61782252836527	195.0359323431059
40.42	46.7	34.14	Ma	10.1029/94TC03089:https://scholarworks.utep.edu/open_etd/314/	{'2sig_min': 0.18, '2sig_max': 0.6, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 1, 'strat_group': 0, 'ordering': nan, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': 'Age range based on U-Pb zircon dates and Ar-Ar dates. Note: two U-Pb zircon dates yielded ages of ~46 whereas Ar-Ar ages are mostly ~10 Myrs younger (it is not clear why this is, although Miggins (2009) suggets may be due to younger [undated] intrusions). Here taking the range of ages until this is better clarified.', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	8.2	325.9	51.4	56.5	8		100	Mariscal Mtn. Gabbro	Igneous:Intrusive	Sill	29.118	Gabbro	Mariscal Mtn intrusions	256.808	LP-DIR-AF: LP-DIR-T	mm44					60.619464666242784	181.23600252606025
>>>>>>>>>>
