tab 	sites
age	age_high	age_low	age_unit	citations	description	dir_alpha95	dir_dec	dir_inc	dir_k	dir_n_samples	dir_polarity	dir_tilt_correction	formation	geologic_classes	geologic_types	lat	lithologies	location	lon	method_codes	site	vgp_alpha95	vgp_dm	vgp_dp	vgp_k	vgp_lat	vgp_lon
58.169	59.237	57.101	Ma	10.1130/B26104.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 0, 'strat_group': 1, 'ordering': 11.0, 'synch_unit': 0, 'rej_crit': [4], 'pmag_comments': 'rejected because too many samples chracterized by great circle distribution', 'age_comments': 'Section correlated to magnetochrons C26n to C25n', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	64.3	173.1	-56.6	4.8	3	r	100	Fort Union	Sedimentary	Sediment Layer	44.69342	Mudstone: Siltstone: Sandstone	Bighorn Basin sediments	-108.35196	LP-DIR-AF: LP-DIR-T	BH02016β					-80.8570533724344	288.6931703667846
58.169	59.237	57.101	Ma	10.1130/B26104.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 0, 'strat_group': 1, 'ordering': 12.0, 'synch_unit': 0, 'rej_crit': [4], 'pmag_comments': 'rejected because too many samples chracterized by great circle distribution', 'age_comments': 'Section correlated to magnetochrons C26n to C25n', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	17.6	163.7	-71.6	50.2	3	r	100	Fort Union	Sedimentary	Sediment Layer	44.69043	Mudstone: Siltstone: Sandstone	Bighorn Basin sediments	-108.35602	LP-DIR-AF: LP-DIR-T	BH02019β					-74.46968959461759	36.14806778859633
58.169	59.237	57.101	Ma	10.1130/B26104.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 0, 'strat_group': 1, 'ordering': 13.0, 'synch_unit': 0, 'rej_crit': [4], 'pmag_comments': 'rejected because too many samples chracterized by great circle distribution', 'age_comments': 'Section correlated to magnetochrons C26n to C25n', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	11.3	129.2	-73.6	120.0	3	r	100	Fort Union	Sedimentary	Sediment Layer	44.69029	Mudstone: Siltstone: Sandstone	Bighorn Basin sediments	-108.35599	LP-DIR-AF: LP-DIR-T	BH02018β					-56.51186966875995	26.208687143295155
58.169	59.237	57.101	Ma	10.1130/B26104.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 0, 'strat_group': 1, 'ordering': 14.0, 'synch_unit': 0, 'rej_crit': [4], 'pmag_comments': 'rejected because too many samples chracterized by great circle distribution', 'age_comments': 'Section correlated to magnetochrons C26n to C25n', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	22.4	184.7	-76.0	31.4	3	r	100	Fort Union	Sedimentary	Sediment Layer	44.68957	Mudstone: Siltstone: Sandstone	Bighorn Basin sediments	-108.35555	LP-DIR-AF: LP-DIR-T	BH02020β					-71.0042977630336	78.09446028086055
58.169	59.237	57.101	Ma	10.1130/B26104.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 0, 'strat_group': 1, 'ordering': 15.0, 'synch_unit': 0, 'rej_crit': [4], 'pmag_comments': 'rejected because too many samples chracterized by great circle distribution', 'age_comments': 'Section correlated to magnetochrons C26n to C25n', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	63.3	139.5	-68.0	4.9	3	r	100	Fort Union	Sedimentary	Sediment Layer	44.68953	Mudstone: Siltstone: Sandstone	Bighorn Basin sediments	-108.35563	LP-DIR-AF: LP-DIR-T	BH02021β					-62.470029778804644	9.62509958867955
58.169	59.237	57.101	Ma	10.1130/B26104.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 0, 'strat_group': 1, 'ordering': 16.0, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': 'Section correlated to magnetochrons C26n to C25n', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	38.3	163.1	-34.5	11.4	3	r	100	Fort Union	Sedimentary	Sediment Layer	44.68957	Mudstone: Siltstone: Sandstone	Bighorn Basin sediments	-108.35573	LP-DIR-AF: LP-DIR-T	BH0415α					-60.6747582522197	285.792342165386
58.169	59.237	57.101	Ma	10.1130/B26104.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 0, 'strat_group': 1, 'ordering': 17.0, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': 'Section correlated to magnetochrons C26n to C25n', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	8.2	65.5	71.3	227.2	3	n	100	Fort Union	Sedimentary	Sediment Layer	44.68882	Mudstone: Siltstone: Sandstone	Bighorn Basin sediments	-108.35562	LP-DIR-AF: LP-DIR-T	BH0416α					48.38596458738936	301.8295405842128
58.169	59.237	57.101	Ma	10.1130/B26104.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 0, 'strat_group': 1, 'ordering': 18.0, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': 'Section correlated to magnetochrons C26n to C25n', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	61.4	162.3	-39.1	5.1	3	r	100	Fort Union	Sedimentary	Sediment Layer	44.68832	Mudstone: Siltstone: Sandstone	Bighorn Basin sediments	-108.35592	LP-DIR-AF: LP-DIR-T	BH0417α					-63.151259123619454	290.22798101479
58.169	59.237	57.101	Ma	10.1130/B26104.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 0, 'strat_group': 1, 'ordering': 19.0, 'synch_unit': 0, 'rej_crit': [4], 'pmag_comments': 'rejected because too many samples chracterized by great circle distribution', 'age_comments': 'Section correlated to magnetochrons C26n to C25n', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	75.0	153.5	-52.6	3.8	3	r	100	Fort Union	Sedimentary	Sediment Layer	44.68824	Mudstone: Siltstone: Sandstone	Bighorn Basin sediments	-108.35583	LP-DIR-AF: LP-DIR-T	BH0418β					-66.54803985056311	321.41536714199935
58.169	59.237	57.101	Ma	10.1130/B26104.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 0, 'strat_group': 1, 'ordering': 20.0, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': 'Section correlated to magnetochrons C26n to C25n', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	18.2	320.5	76.9	46.9	3	n	100	Fort Union	Sedimentary	Sediment Layer	44.68565	Mudstone: Siltstone: Sandstone	Bighorn Basin sediments	-108.35233	LP-DIR-AF: LP-DIR-T	BH0419α					60.3466643926214	218.7946861676554
58.169	59.237	57.101	Ma	10.1130/B26104.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 0, 'strat_group': 1, 'ordering': 21.0, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': 'Section correlated to magnetochrons C26n to C25n', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	38.0	311.4	78.6	11.6	3	n	100	Fort Union	Sedimentary	Sediment Layer	44.6843	Mudstone: Siltstone: Sandstone	Bighorn Basin sediments	-108.35224	LP-DIR-AF: LP-DIR-T	BH0420α					55.89574609482705	221.62481470147932
58.169	59.237	57.101	Ma	10.1130/B26104.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 0, 'strat_group': 1, 'ordering': 22.0, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': 'Section correlated to magnetochrons C26n to C25n', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	22.9	58.3	62.1	30.1	3	n	100	Fort Union	Sedimentary	Sediment Layer	44.68416	Mudstone: Siltstone: Sandstone	Bighorn Basin sediments	-108.35199	LP-DIR-AF: LP-DIR-T	BH0421α					48.97603200875922	322.1110267154348
58.169	59.237	57.101	Ma	10.1130/B26104.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 0, 'strat_group': 1, 'ordering': 23.0, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': 'Section correlated to magnetochrons C26n to C25n', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	25.2	67.5	77.4	25.0	3	n	100	Fort Union	Sedimentary	Sediment Layer	44.68322	Mudstone: Siltstone: Sandstone	Bighorn Basin sediments	-108.35223	LP-DIR-AF: LP-DIR-T	BH0422α					48.85126525973543	286.6091802498957
55.778	57.656	53.9	Ma	10.1130/B26104.1	{'2sig_min': nan, '2sig_max': nan, 'uncer_dist': 'uniform', 'struc_cont': 1, 'rot_area': 0, 'strat_group': 2, 'ordering': 1.0, 'synch_unit': 0, 'rej_crit': [], 'pmag_comments': nan, 'age_comments': 'Section correlated to magnetochrons C25n to C24r', 'dictonary_info': 'The codes used within this description dictionary are documented within Gallo et al. 2023'}	24.6	37.7	47.3	26.2	3	n	100	Fort Union	Sedimentary	Sediment Layer	44.6797	Mudstone: Siltstone: Sandstone	Bighorn Basin sediments	-108.33768	LP-DIR-AF: LP-DIR-T	BH02034α					56.06091148914699	357.2904523483096
